id_ubigeo,departamento,provincia,distrito,nombre
1641,16,07,05,PASTAZA
1642,16,07,06,ANDOAS
1643,16,08,00,PUTUMAYO
1644,16,08,01,PUTUMAYO
1645,16,08,02,ROSA PANDURO
1646,16,08,03,TENIENTE MANUEL CLAVERO
1647,16,08,04,YAGUAS
1648,17,00,00,MADRE DE DIOS
1649,17,01,00,TAMBOPATA
1650,17,01,01,TAMBOPATA
1651,17,01,02,INAMBARI
1652,17,01,03,LAS PIEDRAS
1653,17,01,04,LABERINTO
1654,17,02,00,MANU
1655,17,02,01,MANU
1656,17,02,02,FITZCARRALD
1657,17,02,03,MADRE DE DIOS
1658,17,02,04,HUEPETUHE
1659,17,03,00,TAHUAMANU
1660,17,03,01,IÑAPARI
1661,17,03,02,IBERIA
1662,17,03,03,TAHUAMANU
1663,18,00,00,MOQUEGUA
1664,18,01,00,MARISCAL NIETO
1665,18,01,01,MOQUEGUA
1666,18,01,02,CARUMAS
1667,18,01,03,CUCHUMBAYA
1668,18,01,04,SAMEGUA
1669,18,01,05,SAN CRISTOBAL
1670,18,01,06,TORATA
1671,18,02,00,GENERAL SANCHEZ CERRO
1672,18,02,01,OMATE
1673,18,02,02,CHOJATA
1674,18,02,03,COALAQUE
1675,18,02,04,ICHUÑA
1676,18,02,05,LA CAPILLA
1677,18,02,06,LLOQUE
1678,18,02,07,MATALAQUE
1679,18,02,08,PUQUINA
1680,18,02,09,QUINISTAQUILLAS
1681,18,02,10,UBINAS
1682,18,02,11,YUNGA
1683,18,03,00,ILO
1684,18,03,01,ILO
1685,18,03,02,EL ALGARROBAL
1686,18,03,03,PACOCHA
1687,19,00,00,PASCO
1688,19,01,00,PASCO
1689,19,01,01,CHAUPIMARCA
1690,19,01,02,HUACHON
1691,19,01,03,HUARIACA
1692,19,01,04,HUAYLLAY
1693,19,01,05,NINACACA
1694,19,01,06,PALLANCHACRA
1695,19,01,07,PAUCARTAMBO
1696,19,01,08,SAN FCO. DE ASÍS DE YARUSYACÁN
1697,19,01,09,SIMON BOLIVAR
1698,19,01,10,TICLACAYAN
1699,19,01,11,TINYAHUARCO
1700,19,01,12,VICCO
1701,19,01,13,YANACANCHA
1702,19,02,00,DANIEL ALCIDES CARRION
1703,19,02,01,YANAHUANCA
1704,19,02,02,CHACAYAN
1705,19,02,03,GOYLLARISQUIZGA
1706,19,02,04,PAUCAR
1707,19,02,05,SAN PEDRO DE PILLAO
1708,19,02,06,SANTA ANA DE TUSI
1709,19,02,07,TAPUC
1710,19,02,08,VILCABAMBA
1711,19,03,00,OXAPAMPA
1712,19,03,01,OXAPAMPA
1713,19,03,02,CHONTABAMBA
1714,19,03,03,HUANCABAMBA
1715,19,03,04,PALCAZU
1716,19,03,05,POZUZO
1717,19,03,06,PUERTO BERMUDEZ
1718,19,03,07,VILLA RICA
1719,19,03,08,CONSTITUCION
1720,20,00,00,PIURA
1721,20,01,00,PIURA
1722,20,01,01,PIURA
1723,20,01,04,CASTILLA
1724,20,01,05,CATACAOS
1725,20,01,07,CURA MORI
1726,20,01,08,EL TALLAN
1727,20,01,09,LA ARENA
1728,20,01,10,LA UNION
1729,20,01,11,LAS LOMAS
1730,20,01,14,TAMBO GRANDE
1731,20,01,15,VEINTISÉIS DE OCTUBRE
1732,20,02,00,AYABACA
1733,20,02,01,AYABACA
1734,20,02,02,FRIAS
1735,20,02,03,JILILI
1736,20,02,04,LAGUNAS
1737,20,02,05,MONTERO
1738,20,02,06,PACAIPAMPA
1739,20,02,07,PAIMAS
1740,20,02,08,SAPILLICA
1741,20,02,09,SICCHEZ
1742,20,02,10,SUYO
1743,20,03,00,HUANCABAMBA
1744,20,03,01,HUANCABAMBA
1745,20,03,02,CANCHAQUE
1746,20,03,03,EL CARMEN DE LA FRONTERA
1747,20,03,04,HUARMACA
1748,20,03,05,LALAQUIZ
1749,20,03,06,SAN MIGUEL DE EL FAIQUE
1750,20,03,07,SONDOR
1751,20,03,08,SONDORILLO
1752,20,04,00,MORROPON
1753,20,04,01,CHULUCANAS
1754,20,04,02,BUENOS AIRES
1755,20,04,03,CHALACO
1756,20,04,04,LA MATANZA
1757,20,04,05,MORROPON
1758,20,04,06,SALITRAL
1759,20,04,07,SAN JUAN DE BIGOTE
1760,20,04,08,SANTA CATALINA DE MOSSA
1761,20,04,09,SANTO DOMINGO
1762,20,04,10,YAMANGO
1763,20,05,00,PAITA
1764,20,05,01,PAITA
1765,20,05,02,AMOTAPE
1766,20,05,03,ARENAL
1767,20,05,04,COLAN
1768,20,05,05,LA HUACA
1769,20,05,06,TAMARINDO
1770,20,05,07,VICHAYAL
1771,20,06,00,SULLANA
1772,20,06,01,SULLANA
1773,20,06,02,BELLAVISTA
1774,20,06,03,IGNACIO ESCUDERO
1775,20,06,04,LANCONES
1776,20,06,05,MARCAVELICA
1777,20,06,06,MIGUEL CHECA
1778,20,06,07,QUERECOTILLO
1779,20,06,08,SALITRAL
1780,20,07,00,TALARA
1781,20,07,01,PARIÑAS
1782,20,07,02,EL ALTO
1783,20,07,03,LA BREA
1784,20,07,04,LOBITOS
1785,20,07,05,LOS ORGANOS
1786,20,07,06,MANCORA
1787,20,08,00,SECHURA
1788,20,08,01,SECHURA
1789,20,08,02,BELLAVISTA DE LA UNION
1790,20,08,03,BERNAL
1791,20,08,04,CRISTO NOS VALGA
1792,20,08,05,VICE
1793,20,08,06,RINCONADA LLICUAR
1794,21,00,00,PUNO
1795,21,01,00,PUNO
1796,21,01,01,PUNO
1797,21,01,02,ACORA
1798,21,01,03,AMANTANI
1799,21,01,04,ATUNCOLLA
1800,21,01,05,CAPACHICA
1801,21,01,06,CHUCUITO
1802,21,01,07,COATA
1803,21,01,08,HUATA
1804,21,01,09,MAÑAZO
1805,21,01,10,PAUCARCOLLA
1806,21,01,11,PICHACANI
1807,21,01,12,PLATERIA
1808,21,01,13,SAN ANTONIO
1809,21,01,14,TIQUILLACA
1810,21,01,15,VILQUE
1811,21,02,00,AZANGARO
1812,21,02,01,AZANGARO
1813,21,02,02,ACHAYA
1814,21,02,03,ARAPA
1815,21,02,04,ASILLO
1816,21,02,05,CAMINACA
1817,21,02,06,CHUPA
1818,21,02,07,JOSE DOMINGO CHOQUEHUANCA
1819,21,02,08,MUÑANI
1820,21,02,09,POTONI
1821,21,02,10,SAMAN
1822,21,02,11,SAN ANTON
1823,21,02,12,SAN JOSE
1824,21,02,13,SAN JUAN DE SALINAS
1825,21,02,14,SANTIAGO DE PUPUJA
1826,21,02,15,TIRAPATA
1827,21,03,00,CARABAYA
1828,21,03,01,MACUSANI
1829,21,03,02,AJOYANI
1830,21,03,03,AYAPATA
1831,21,03,04,COASA
1832,21,03,05,CORANI
1833,21,03,06,CRUCERO
1834,21,03,07,ITUATA
1835,21,03,08,OLLACHEA
1836,21,03,09,SAN GABAN
1837,21,03,10,USICAYOS
1838,21,04,00,CHUCUITO
1839,21,04,01,JULI
1840,21,04,02,DESAGUADERO
1841,21,04,03,HUACULLANI
1842,21,04,04,KELLUYO
1843,21,04,05,PISACOMA
1844,21,04,06,POMATA
1845,21,04,07,ZEPITA
1846,21,05,00,EL COLLAO
1847,21,05,01,ILAVE
1848,21,05,02,CAPASO
1849,21,05,03,PILCUYO
1850,21,05,04,SANTA ROSA
1851,21,05,05,CONDURIRI
1852,21,06,00,HUANCANE
1853,21,06,01,HUANCANE
1854,21,06,02,COJATA
1855,21,06,03,HUATASANI
1856,21,06,04,INCHUPALLA
1857,21,06,05,PUSI
1858,21,06,06,ROSASPATA
1859,21,06,07,TARACO
1860,21,06,08,VILQUE CHICO
1861,21,07,00,LAMPA
1862,21,07,01,LAMPA
1863,21,07,02,CABANILLA
1864,21,07,03,CALAPUJA
1865,21,07,04,NICASIO
1866,21,07,05,OCUVIRI
1867,21,07,06,PALCA
1868,21,07,07,PARATIA
1869,21,07,08,PUCARA
1870,21,07,09,SANTA LUCIA
1871,21,07,10,VILAVILA
1872,21,08,00,MELGAR
1873,21,08,01,AYAVIRI
1874,21,08,02,ANTAUTA
1875,21,08,03,CUPI
1876,21,08,04,LLALLI
1877,21,08,05,MACARI
1878,21,08,06,NUÑOA
1879,21,08,07,ORURILLO
1880,21,08,08,SANTA ROSA
1881,21,08,09,UMACHIRI
1882,21,09,00,MOHO
1883,21,09,01,MOHO
1884,21,09,02,CONIMA
1885,21,09,03,HUAYRAPATA
1886,21,09,04,TILALI
1887,21,10,00,SAN ANTONIO DE PUTINA
1888,21,10,01,PUTINA
1889,21,10,02,ANANEA
1890,21,10,03,PEDRO VILCA APAZA
1891,21,10,04,QUILCAPUNCU
1892,21,10,05,SINA
1893,21,11,00,SAN ROMAN
1894,21,11,01,JULIACA
1895,21,11,02,CABANA
1896,21,11,03,CABANILLAS
1897,21,11,04,CARACOTO
1898,21,12,00,SANDIA
1899,21,12,01,SANDIA
1900,21,12,02,CUYOCUYO
1901,21,12,03,LIMBANI
1902,21,12,04,PATAMBUCO
1903,21,12,05,PHARA
1904,21,12,06,QUIACA
1905,21,12,07,SAN JUAN DEL ORO
1906,21,12,08,YANAHUAYA
1907,21,12,09,ALTO INAMBARI
1908,21,12,10,SAN PEDRO DE PUTINA PUNCO
1909,21,13,00,YUNGUYO
1910,21,13,01,YUNGUYO
1911,21,13,02,ANAPIA
1912,21,13,03,COPANI
1913,21,13,04,CUTURAPI
1914,21,13,05,OLLARAYA
1915,21,13,06,TINICACHI
1916,21,13,07,UNICACHI
1917,22,00,00,SAN MARTIN
1918,22,01,00,MOYOBAMBA
1919,22,01,01,MOYOBAMBA
1920,22,01,02,CALZADA
1921,22,01,03,HABANA
1922,22,01,04,JEPELACIO
1923,22,01,05,SORITOR
1924,22,01,06,YANTALO
1925,22,02,00,BELLAVISTA
1926,22,02,01,BELLAVISTA
1927,22,02,02,ALTO BIAVO
1928,22,02,03,BAJO BIAVO
1929,22,02,04,HUALLAGA
1930,22,02,05,SAN PABLO
1931,22,02,06,SAN RAFAEL
1932,22,03,00,EL DORADO
1933,22,03,01,SAN JOSE DE SISA
1934,22,03,02,AGUA BLANCA
1935,22,03,03,SAN MARTIN
1936,22,03,04,SANTA ROSA
1937,22,03,05,SHATOJA
1938,22,04,00,HUALLAGA
1939,22,04,01,SAPOSOA
1940,22,04,02,ALTO SAPOSOA
1941,22,04,03,EL ESLABON
1942,22,04,04,PISCOYACU
1943,22,04,05,SACANCHE
1944,22,04,06,TINGO DE SAPOSOA
1945,22,05,00,LAMAS
1946,22,05,01,LAMAS
1947,22,05,02,ALONSO DE ALVARADO
1948,22,05,03,BARRANQUITA
1949,22,05,04,CAYNARACHI
1950,22,05,05,CUÑUMBUQUI
1951,22,05,06,PINTO RECODO
1952,22,05,07,RUMISAPA
1953,22,05,08,SAN ROQUE DE CUMBAZA
1954,22,05,09,SHANAO
1955,22,05,10,TABALOSOS
1956,22,05,11,ZAPATERO
1957,22,06,00,MARISCAL CACERES
1958,22,06,01,JUANJUI
1959,22,06,02,CAMPANILLA
1960,22,06,03,HUICUNGO
1961,22,06,04,PACHIZA
1962,22,06,05,PAJARILLO
1963,22,07,00,PICOTA
1964,22,07,01,PICOTA
1965,22,07,02,BUENOS AIRES
1966,22,07,03,CASPISAPA
1967,22,07,04,PILLUANA
1968,22,07,05,PUCACACA
1969,22,07,06,SAN CRISTOBAL
1970,22,07,07,SAN HILARION
1971,22,07,08,SHAMBOYACU
1972,22,07,09,TINGO DE PONASA
1973,22,07,10,TRES UNIDOS
1974,22,08,00,RIOJA
1975,22,08,01,RIOJA
1976,22,08,02,AWAJUN
1977,22,08,03,ELIAS SOPLIN VARGAS
1978,22,08,04,NUEVA CAJAMARCA
1979,22,08,05,PARDO MIGUEL
1980,22,08,06,POSIC
1981,22,08,07,SAN FERNANDO
1982,22,08,08,YORONGOS
1983,22,08,09,YURACYACU
1984,22,09,00,SAN MARTIN
1985,22,09,01,TARAPOTO
1986,22,09,02,ALBERTO LEVEAU
1987,22,09,03,CACATACHI
1988,22,09,04,CHAZUTA
1989,22,09,05,CHIPURANA
1990,22,09,06,EL PORVENIR
1991,22,09,07,HUIMBAYOC
1992,22,09,08,JUAN GUERRA
1993,22,09,09,LA BANDA DE SHILCAYO
1994,22,09,10,MORALES
1995,22,09,11,PAPAPLAYA
1996,22,09,12,SAN ANTONIO
1997,22,09,13,SAUCE
1998,22,09,14,SHAPAJA
1999,22,10,00,TOCACHE
2000,22,10,01,TOCACHE
2001,22,10,02,NUEVO PROGRESO
2002,22,10,03,POLVORA
2003,22,10,04,SHUNTE
2004,22,10,05,UCHIZA
2005,23,00,00,TACNA
2006,23,01,00,TACNA
2007,23,01,01,TACNA
2008,23,01,02,ALTO DE LA ALIANZA
2009,23,01,03,CALANA
2010,23,01,04,CIUDAD NUEVA
2011,23,01,05,INCLAN
2012,23,01,06,PACHIA
2013,23,01,07,PALCA
2014,23,01,08,POCOLLAY
2015,23,01,09,SAMA
2016,23,01,10,CORONEL GREGORIO ALBARRACÍN L
2017,23,02,00,CANDARAVE
2018,23,02,01,CANDARAVE
2019,23,02,02,CAIRANI
2020,23,02,03,CAMILACA
2021,23,02,04,CURIBAYA
2022,23,02,05,HUANUARA
2023,23,02,06,QUILAHUANI
2024,23,03,00,JORGE BASADRE
2025,23,03,01,LOCUMBA
2026,23,03,02,ILABAYA
2027,23,03,03,ITE
2028,23,04,00,TARATA
2029,23,04,01,TARATA
2030,23,04,02,CHUCATAMANI
2031,23,04,03,ESTIQUE
2032,23,04,04,ESTIQUE-PAMPA
2033,23,04,05,SITAJARA
2034,23,04,06,SUSAPAYA
2035,23,04,07,TARUCACHI
2036,23,04,08,TICACO
2037,24,00,00,TUMBES
2038,24,01,00,TUMBES
2039,24,01,01,TUMBES
2040,24,01,02,CORRALES
2041,24,01,03,LA CRUZ
2042,24,01,04,PAMPAS DE HOSPITAL
2043,24,01,05,SAN JACINTO
2044,24,01,06,SAN JUAN DE LA VIRGEN
2045,24,02,00,CONTRALMIRANTE VILLAR
2046,24,02,01,ZORRITOS
2047,24,02,02,CASITAS
2048,24,02,03,CANOAS DE PUNTA SAL
2049,24,03,00,ZARUMILLA
2050,24,03,01,ZARUMILLA
2051,24,03,02,AGUAS VERDES
2052,24,03,03,MATAPALO
2053,24,03,04,PAPAYAL
2054,25,00,00,UCAYALI
2055,25,01,00,CORONEL PORTILLO
2056,25,01,01,CALLARIA
2057,25,01,02,CAMPOVERDE
2058,25,01,03,IPARIA
2059,25,01,04,MASISEA
2060,25,01,05,YARINACOCHA
2061,25,01,06,NUEVA REQUENA
2062,25,01,07,MANANTAY
2063,25,02,00,ATALAYA
2064,25,02,01,RAYMONDI
2065,25,02,02,SEPAHUA
2066,25,02,03,TAHUANIA
2067,25,02,04,YURUA
2068,25,03,00,PADRE ABAD
2069,25,03,01,PADRE ABAD
2070,25,03,02,IRAZOLA
2071,25,03,03,CURIMANA
2072,25,04,00,PURUS
2073,25,04,01,PURUS
2074,99,00,00,EXTRANJERO
2075,99,99,00,EXTRANJERO
2076,99,99,99,EXTRANJERO;
